I2C scan: ['0x68']
MPU6050 OK @ 0x68, +/-8g, +/-2000dps, 50Hz
# Ready.
# Commands: test(), collect('<label>', seconds)
MicroPython v1.24.1 on 2024-11-29; Generic ESP32S3 module with ESP32S3
Type "help()" for more information.
>>> ESP-ROM:esp32s3-20210327
Build:Mar 27 2021
rst:0x1 (POWERON),boot:0x8 (SPI_FAST_FLASH_BOOT)
SPIWP:0xee
mode:DIO, clock div:1
load:0x3fce3820,len:0x105c
load:0x403c9700,len:0x4
load:0x403c9704,len:0xbd8
load:0x403cc700,len:0x2e34
entry 0x403c989c
[0;31mE (289) quad_psram: PSRAM ID read error: 0x00ffffff, PSRAM chip not found or not supported, or wrong PSRAM line mode[0m
[0;31mE (289) esp_psram: PSRAM enabled but initialization failed. Bailing out.[0m
I2C scan: ['0x68']
MPU6050 OK @ 0x68, +/-8g, +/-2000dps, 50Hz
# Ready.
# Commands: test(), collect('<label>', seconds)
MicroPython v1.24.1 on 2024-11-29; Generic ESP32S3 module with ESP32S3
Type "help()" for more information.
>>>
collect('+Z_down', 5)
# COLLECT +Z_down 5s 250samples
# sample,ax,ay,az,gx,gy,gz,label
7408,-0.72544,0.13168,9.56005,-4.2073,-1.1585,0.6707,static
7409,-0.72544,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7410,-0.72784,0.12929,9.56723,-4.2073,-1.1585,0.6707,static
7411,-0.72544,0.12210,9.56484,-4.2073,-1.1585,0.6098,static
7412,-0.72544,0.12210,9.56723,-4.1463,-1.1585,0.6707,static
7413,-0.72784,0.11732,9.57920,-4.2073,-1.1585,0.6707,static
7414,-0.72544,0.12210,9.56723,-4.2073,-1.1585,0.6707,static
7415,-0.72784,0.12450,9.56244,-4.1463,-1.1585,0.6707,static
7416,-0.73263,0.13168,9.56962,-4.1463,-1.1585,0.6707,static
7417,-0.72544,0.13408,9.56244,-4.2073,-1.1585,0.6707,static
7418,-0.73263,0.13886,9.55047,-4.2073,-1.1585,0.6707,static
7419,-0.72544,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
7420,-0.73263,0.13886,9.56484,-4.2073,-1.1585,0.6707,static
7421,-0.73502,0.13886,9.55287,-4.2073,-1.1585,0.6707,static
7422,-0.73741,0.14126,9.56005,-4.1463,-1.1585,0.6707,static
7423,-0.72544,0.13886,9.55765,-4.1463,-1.1585,0.6707,static
7424,-0.72305,0.13408,9.55765,-4.2073,-1.1585,0.6707,static
7425,-0.72065,0.13647,9.55765,-4.2073,-1.1585,0.6707,static
7426,-0.73263,0.12210,9.55765,-4.1463,-1.0976,0.7317,static
7427,-0.73023,0.11971,9.56005,-4.2073,-1.0976,0.6707,static
7428,-0.72305,0.14126,9.54568,-4.2073,-1.1585,0.6098,static
7429,-0.72784,0.13647,9.56005,-4.2073,-1.1585,0.6707,static
7430,-0.71826,0.13408,9.56484,-4.1463,-1.1585,0.7317,static
7431,-0.72544,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
7432,-0.71826,0.12689,9.55287,-4.2073,-1.1585,0.6707,static
7433,-0.72784,0.12929,9.56244,-4.1463,-1.1585,0.6707,static
7434,-0.73023,0.12929,9.57202,-4.1463,-1.0976,0.6707,static
7435,-0.71826,0.12929,9.56723,-4.2073,-1.1585,0.6098,static
7436,-0.72784,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
7437,-0.73741,0.12929,9.56723,-4.1463,-1.0976,0.7317,static
7438,-0.73741,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
7439,-0.73263,0.13647,9.55526,-4.1463,-1.1585,0.6707,static
7440,-0.72305,0.12689,9.55287,-4.1463,-1.1585,0.6707,static
7441,-0.72784,0.12929,9.56244,-4.1463,-1.1585,0.7317,static
7442,-0.72784,0.12689,9.54329,-4.1463,-1.1585,0.6707,static
7443,-0.72065,0.11492,9.54329,-4.2073,-1.1585,0.6707,static
7444,-0.72305,0.12450,9.54808,-4.1463,-1.1585,0.6707,static
7445,-0.73263,0.13886,9.55526,-4.1463,-1.1585,0.6707,static
7446,-0.72544,0.12689,9.55765,-4.2073,-1.1585,0.6707,static
7447,-0.72544,0.11971,9.55287,-4.2073,-1.1585,0.6707,static
7448,-0.72784,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7449,-0.72544,0.12689,9.55287,-4.2073,-1.1585,0.6707,static
7450,-0.73023,0.12929,9.55526,-4.2073,-1.1585,0.6707,static
7451,-0.73023,0.13647,9.56244,-4.2073,-1.1585,0.6707,static
7452,-0.72784,0.13168,9.55526,-4.1463,-1.1585,0.6707,static
7453,-0.73023,0.12450,9.56484,-4.2073,-1.0976,0.6707,static
7454,-0.72065,0.13168,9.56244,-4.2073,-1.1585,0.6707,static
7455,-0.71587,0.13408,9.54329,-4.1463,-1.1585,0.6707,static
7456,-0.72305,0.14126,9.55047,-4.1463,-1.1585,0.6707,static
7457,-0.71587,0.13408,9.55526,-4.2073,-1.1585,0.6707,static
7458,-0.72065,0.12689,9.54568,-4.2073,-1.1585,0.6098,static
7459,-0.72544,0.12689,9.55047,-4.1463,-1.1585,0.6707,static
7460,-0.73023,0.12929,9.56962,-4.1463,-1.0976,0.6707,static
7461,-0.72784,0.13647,9.56962,-4.2073,-1.1585,0.6098,static
7462,-0.72305,0.13408,9.56005,-4.2073,-1.1585,0.6098,static
7463,-0.72065,0.12929,9.56484,-4.2073,-1.1585,0.6707,static
7464,-0.72305,0.12689,9.56244,-4.1463,-1.1585,0.6707,static
7465,-0.72784,0.12210,9.56723,-4.1463,-1.1585,0.6707,static
7466,-0.72065,0.12450,9.56244,-4.1463,-1.1585,0.6707,static
7467,-0.72065,0.13886,9.54568,-4.1463,-1.1585,0.6707,static
7468,-0.72305,0.13886,9.54808,-4.2073,-1.1585,0.6707,static
7469,-0.72305,0.12689,9.55765,-4.2073,-1.1585,0.6707,static
7470,-0.72544,0.11971,9.55047,-4.2073,-1.1585,0.6707,static
7471,-0.72305,0.12210,9.54329,-4.2073,-1.1585,0.6707,static
7472,-0.72544,0.12689,9.56244,-4.1463,-1.1585,0.6707,static
7473,-0.72544,0.13168,9.55526,-4.2073,-1.1585,0.6707,static
7474,-0.72784,0.13168,9.55526,-4.1463,-1.1585,0.6707,static
7475,-0.72784,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7476,-0.71826,0.13408,9.56005,-4.1463,-1.1585,0.6707,static
7477,-0.71826,0.13168,9.55765,-4.1463,-1.1585,0.6707,static
7478,-0.72784,0.12929,9.56244,-4.1463,-1.1585,0.6707,static
7479,-0.73263,0.12210,9.56484,-4.1463,-1.1585,0.6707,static
7480,-0.73023,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
7481,-0.73023,0.13168,9.56005,-4.1463,-1.1585,0.6707,static
7482,-0.72784,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7483,-0.72544,0.13647,9.55765,-4.1463,-1.1585,0.6707,static
7484,-0.73023,0.13647,9.56484,-4.1463,-1.1585,0.6707,static
7485,-0.72544,0.13408,9.56244,-4.1463,-1.1585,0.6707,static
7486,-0.72784,0.13408,9.56005,-4.1463,-1.1585,0.6707,static
7487,-0.72784,0.12929,9.56244,-4.2073,-1.1585,0.6707,static
7488,-0.72305,0.13168,9.55765,-4.2073,-1.1585,0.6707,static
7489,-0.72305,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
7490,-0.72544,0.12689,9.56005,-4.2073,-1.1585,0.6707,static
7491,-0.72065,0.12450,9.55765,-4.2073,-1.1585,0.6707,static
7492,-0.71347,0.13168,9.56005,-4.1463,-1.1585,0.7317,static
7493,-0.72305,0.12689,9.57920,-4.2073,-1.1585,0.6707,static
7494,-0.72065,0.12689,9.56962,-4.2073,-1.1585,0.6707,static
7495,-0.72784,0.12450,9.56005,-4.2073,-1.1585,0.6707,static
7496,-0.73023,0.13647,9.56484,-4.1463,-1.1585,0.7317,static
7497,-0.72544,0.13647,9.57441,-4.1463,-1.0976,0.6707,static
7498,-0.72305,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
7499,-0.72784,0.12929,9.56484,-4.2073,-1.1585,0.6707,static
7500,-0.72065,0.12450,9.55765,-4.1463,-1.0976,0.6707,static
7501,-0.72784,0.13168,9.56244,-4.2073,-1.1585,0.6707,static
7502,-0.72305,0.12689,9.56723,-4.2073,-1.1585,0.6707,static
7503,-0.72544,0.12210,9.56005,-4.2073,-1.1585,0.6707,static
7504,-0.72544,0.12210,9.56723,-4.2073,-1.1585,0.6707,static
7505,-0.64643,0.09816,9.63187,-4.6341,-1.2195,0.2439,static
7506,-0.69192,0.12210,9.45470,-3.9634,-1.5244,0.7317,static
7507,-0.92656,0.23703,9.51935,-3.7195,1.1585,2.9878,static
7508,-0.73502,0.06464,9.72046,-4.8780,-0.4268,0.8537,static
7509,-0.58179,0.09098,9.48104,-4.9390,-3.2317,-1.4634,static
7510,-0.67038,0.18196,9.36133,-3.6585,-2.0122,0.1829,static
7511,-0.78769,0.07422,9.72285,-3.9634,0.8537,2.3780,static
7512,-0.81403,0.08619,9.70131,-4.5732,-0.0610,1.4024,static
7513,-0.69192,0.16281,9.43555,-4.3902,-2.5610,-0.4268,static
7514,-0.65362,0.08380,9.53132,-4.2073,-1.5854,0.2439,static
7515,-0.79727,0.13886,9.63187,-3.6585,-0.2439,1.6463,static
7516,-0.78769,0.11492,9.62948,-4.2683,-0.8537,0.8537,static
7517,-0.65841,0.10534,9.52174,-4.5732,-2.1341,-0.4268,static
7518,-0.71347,0.13647,9.49780,-3.9024,-1.4024,0.6098,static
7519,-0.78530,0.13168,9.61272,-3.8415,-0.3659,1.5244,static
7520,-0.74939,0.10534,9.60075,-4.5122,-0.9146,0.6707,static
7521,-0.70390,0.12689,9.50498,-4.3902,-1.6463,0.1829,static
7522,-0.71347,0.12450,9.55047,-4.0244,-1.0976,0.7927,static
7523,-0.74699,0.12689,9.60554,-4.0244,-0.9146,0.9146,static
7524,-0.73502,0.13168,9.54808,-4.2073,-1.2805,0.5488,static
7525,-0.70868,0.11971,9.52413,-4.2683,-1.2805,0.5488,static
7526,-0.74460,0.10774,9.57202,-4.0244,-0.9756,0.8537,static
7527,-0.75178,0.12210,9.58399,-4.0854,-1.0976,0.7317,static
7528,-0.72305,0.12450,9.53371,-4.3293,-1.2805,0.4878,static
7529,-0.72784,0.11971,9.53850,-4.2073,-1.1585,0.6707,static
7530,-0.74699,0.12689,9.56723,-4.0854,-1.0366,0.7927,static
7531,-0.73981,0.11732,9.55765,-4.2073,-1.1585,0.6707,static
7532,-0.72784,0.12210,9.55526,-4.2073,-1.2195,0.5488,static
7533,-0.73263,0.11971,9.56723,-4.1463,-1.1585,0.7317,static
7534,-0.73981,0.11971,9.58399,-4.0854,-1.0976,0.7317,static
7535,-0.72544,0.12929,9.56962,-4.2073,-1.1585,0.6098,static
7536,-0.72305,0.12210,9.55765,-4.2073,-1.1585,0.6098,static
7537,-0.73502,0.12689,9.56005,-4.1463,-1.0976,0.7317,static
7538,-0.73263,0.12929,9.56484,-4.1463,-1.0976,0.6707,static
7539,-0.72305,0.13168,9.55765,-4.2073,-1.1585,0.6098,static
7540,-0.72784,0.13647,9.54329,-4.2073,-1.1585,0.6707,static
7541,-0.73502,0.13408,9.55526,-4.1463,-1.0976,0.7317,static
7542,-0.73023,0.12689,9.55526,-4.1463,-1.1585,0.6707,static
7543,-0.73023,0.12210,9.54568,-4.2073,-1.1585,0.6098,static
7544,-0.73263,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
7545,-0.73023,0.12689,9.56723,-4.1463,-1.0976,0.6707,static
7546,-0.73263,0.12450,9.55526,-4.1463,-1.1585,0.6707,static
7547,-0.73023,0.12210,9.55765,-4.1463,-1.1585,0.6707,static
7548,-0.73023,0.12210,9.56244,-4.1463,-1.0976,0.6707,static
7549,-0.73023,0.13168,9.55765,-4.1463,-1.1585,0.6707,static
7550,-0.73263,0.12210,9.55765,-4.2073,-1.1585,0.6707,static
7551,-0.72305,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7552,-0.72305,0.11732,9.56244,-4.1463,-1.1585,0.6707,static
7553,-0.72305,0.11732,9.56244,-4.1463,-1.1585,0.6707,static
7554,-0.72544,0.12210,9.55765,-4.2073,-1.1585,0.6707,static
7555,-0.73502,0.12450,9.54808,-4.1463,-1.1585,0.6707,static
7556,-0.73502,0.12450,9.55526,-4.2073,-1.1585,0.6707,static
7557,-0.73741,0.12210,9.55287,-4.1463,-1.1585,0.6707,static
7558,-0.73023,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7559,-0.73263,0.11492,9.55526,-4.1463,-1.1585,0.6707,static
7560,-0.72544,0.11732,9.56005,-4.1463,-1.1585,0.6707,static
7561,-0.72784,0.12210,9.55765,-4.2073,-1.1585,0.6707,static
7562,-0.72784,0.11971,9.55287,-4.1463,-1.1585,0.6707,static
7563,-0.73263,0.11971,9.56484,-4.2073,-1.0976,0.6707,static
7564,-0.72784,0.12689,9.55765,-4.2073,-1.1585,0.6707,static
7565,-0.73023,0.12450,9.55287,-4.1463,-1.1585,0.6707,static
7566,-0.72544,0.11732,9.55765,-4.1463,-1.0976,0.6707,static
7567,-0.71826,0.11971,9.55047,-4.1463,-1.1585,0.6707,static
7568,-0.72784,0.12689,9.54329,-4.2073,-1.1585,0.6707,static
7569,-0.73023,0.12210,9.55047,-4.2073,-1.1585,0.6707,static
7570,-0.73263,0.12210,9.55765,-4.2073,-1.1585,0.6707,static
7571,-0.73263,0.12689,9.55765,-4.2073,-1.1585,0.6707,static
7572,-0.73741,0.12929,9.55526,-4.2073,-1.1585,0.6707,static
7573,-0.73023,0.12450,9.54568,-4.1463,-1.1585,0.6707,static
7574,-0.73741,0.12689,9.54808,-4.1463,-1.1585,0.6707,static
7575,-0.73502,0.12450,9.55287,-4.2073,-1.1585,0.6707,static
7576,-0.73023,0.12450,9.55765,-4.1463,-1.1585,0.6707,static
7577,-0.73263,0.12689,9.55765,-4.1463,-1.1585,0.6707,static
7578,-0.73023,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7579,-0.73741,0.11732,9.56005,-4.1463,-1.1585,0.6707,static
7580,-0.73502,0.12210,9.55287,-4.1463,-1.1585,0.6707,static
7581,-0.73741,0.12210,9.55047,-4.1463,-1.1585,0.6707,static
7582,-0.73263,0.11971,9.56005,-4.1463,-1.1585,0.6707,static
7583,-0.73023,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7584,-0.73263,0.12210,9.56723,-4.1463,-1.1585,0.6707,static
7585,-0.73023,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
7586,-0.73023,0.12689,9.57202,-4.2073,-1.1585,0.6707,static
7587,-0.72305,0.12689,9.57441,-4.2073,-1.1585,0.6707,static
7588,-0.73263,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
7589,-0.73263,0.12929,9.57202,-4.1463,-1.1585,0.6707,static
7590,-0.73263,0.12689,9.57681,-4.1463,-1.1585,0.6707,static
7591,-0.72784,0.12689,9.55526,-4.1463,-1.1585,0.6707,static
7592,-0.72784,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7593,-0.72065,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
7594,-0.72065,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
7595,-0.72065,0.11971,9.56005,-4.2073,-1.1585,0.6707,static
7596,-0.72065,0.12689,9.56244,-4.2073,-1.1585,0.6707,static
7597,-0.72305,0.12450,9.57202,-4.1463,-1.1585,0.6707,static
7598,-0.71826,0.12210,9.55287,-4.1463,-1.1585,0.6707,static
7599,-0.72544,0.13647,9.55526,-4.1463,-1.1585,0.6707,static
7600,-0.72784,0.13168,9.56484,-4.1463,-1.1585,0.6707,static
7601,-0.72544,0.13168,9.57441,-4.1463,-1.1585,0.6707,static
7602,-0.72305,0.13168,9.56723,-4.1463,-1.1585,0.6707,static
7603,-0.71587,0.13408,9.56005,-4.1463,-1.1585,0.6707,static
7604,-0.72065,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
7605,-0.73502,0.12929,9.57441,-4.1463,-1.1585,0.6707,static
7606,-0.73981,0.13408,9.56484,-4.1463,-1.1585,0.6707,static
7607,-0.73023,0.12929,9.56005,-4.2073,-1.1585,0.6707,static
7608,-0.73502,0.13168,9.56244,-4.2073,-1.1585,0.6707,static
7609,-0.73263,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
7610,-0.73263,0.11971,9.56244,-4.1463,-1.1585,0.6707,static
7611,-0.74220,0.11971,9.57202,-4.1463,-1.1585,0.6707,static
7612,-0.74220,0.11971,9.56484,-4.1463,-1.1585,0.6707,static
7613,-0.73263,0.12689,9.56723,-4.1463,-1.1585,0.6707,static
7614,-0.73263,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7615,-0.73263,0.13168,9.55765,-4.2073,-1.1585,0.6707,static
7616,-0.73981,0.13408,9.57202,-4.1463,-1.1585,0.6707,static
7617,-0.73981,0.12689,9.56484,-4.2073,-1.1585,0.6707,static
7618,-0.73502,0.12210,9.56484,-4.1463,-1.1585,0.6707,static
7619,-0.73741,0.11971,9.55765,-4.1463,-1.1585,0.6707,static
7620,-0.73263,0.12210,9.55526,-4.2073,-1.1585,0.6707,static
7621,-0.73023,0.12210,9.55765,-4.2073,-1.1585,0.6707,static
7622,-0.73023,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
7623,-0.72305,0.12210,9.56484,-4.2073,-1.1585,0.6707,static
7624,-0.72784,0.12210,9.56962,-4.1463,-1.1585,0.6707,static
7625,-0.73502,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
7626,-0.73263,0.13408,9.56484,-4.1463,-1.1585,0.6707,static
7627,-0.73502,0.12689,9.56723,-4.1463,-1.1585,0.6707,static
7628,-0.73263,0.12210,9.56723,-4.2073,-1.1585,0.6098,static
7629,-0.73263,0.13647,9.57202,-4.1463,-1.1585,0.6707,static
7630,-0.73263,0.11732,9.57202,-4.1463,-1.1585,0.6707,static
7631,-0.72784,0.13168,9.56723,-4.2073,-1.1585,0.6707,static
7632,-0.72784,0.12450,9.55765,-4.2073,-1.1585,0.6707,static
7633,-0.72784,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7634,-0.73263,0.11492,9.56962,-4.1463,-1.1585,0.6707,static
7635,-0.73023,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7636,-0.72305,0.11971,9.56244,-4.1463,-1.1585,0.6707,static
7637,-0.72544,0.12450,9.56723,-4.1463,-1.1585,0.6707,static
7638,-0.72065,0.11971,9.56244,-4.2073,-1.1585,0.6098,static
7639,-0.72784,0.12689,9.56005,-4.1463,-1.1585,0.6707,static
7640,-0.72305,0.12210,9.56005,-4.1463,-1.0976,0.6707,static
7641,-0.72544,0.11492,9.56244,-4.1463,-1.1585,0.6707,static
7642,-0.73023,0.13886,9.56723,-4.1463,-1.1585,0.6707,static
7643,-0.72784,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7644,-0.73263,0.13408,9.56005,-4.1463,-1.1585,0.6707,static
7645,-0.73502,0.11971,9.56962,-4.1463,-1.1585,0.6707,static
7646,-0.73502,0.13168,9.56723,-4.1463,-1.1585,0.6707,static
7647,-0.73741,0.11971,9.55047,-4.1463,-1.1585,0.6707,static
7648,-0.73263,0.12210,9.56005,-4.1463,-1.1585,0.6707,static
7649,-0.73263,0.12929,9.56484,-4.1463,-1.1585,0.6707,static
7650,-0.73981,0.13168,9.56244,-4.1463,-1.0976,0.6707,static
7651,-0.73023,0.12450,9.55765,-4.2073,-1.1585,0.6707,static
7652,-0.73023,0.12689,9.55765,-4.2073,-1.1585,0.6098,static
7653,-0.72065,0.12929,9.55765,-4.2073,-1.1585,0.6707,static
7654,-0.71826,0.12689,9.55765,-4.1463,-1.1585,0.6707,static
7655,-0.72784,0.12689,9.55765,-4.1463,-1.1585,0.6707,static
7656,-0.73023,0.12450,9.56962,-4.2073,-1.1585,0.6707,static
7657,-0.72784,0.12450,9.56005,-4.2073,-1.1585,0.6707,static
7658,-0.72305,0.12450,9.55526,-4.1463,-1.1585,0.6707,static
7659,-0.72544,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
7660,-0.72544,0.12450,9.55287,-4.2073,-1.1585,0.6707,static
7661,-0.73263,0.12450,9.54808,-4.1463,-1.1585,0.6707,static
7662,-0.72784,0.11971,9.55047,-4.1463,-1.0976,0.6707,static
7663,-0.72784,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7664,-0.73263,0.12689,9.55047,-4.1463,-1.1585,0.6707,static
7665,-0.73981,0.12689,9.56244,-4.1463,-1.1585,0.6707,static
7666,-0.73263,0.11971,9.55765,-4.1463,-1.1585,0.6707,static
7667,-0.73502,0.12929,9.56005,-4.1463,-1.1585,0.6707,static
7668,-0.74460,0.12450,9.56005,-4.1463,-1.1585,0.6707,static
7669,-0.73023,0.11971,9.56244,-4.1463,-1.1585,0.6707,static
7670,-0.73741,0.12210,9.56962,-4.1463,-1.1585,0.6707,static
7671,-0.73502,0.12689,9.56484,-4.1463,-1.1585,0.6707,static
7672,-0.73741,0.12210,9.56484,-4.1463,-1.0976,0.6707,static
7673,-0.73023,0.13168,9.56484,-4.2073,-1.1585,0.6098,static
7674,-0.72544,0.12450,9.55526,-4.2073,-1.1585,0.6707,static
7675,-0.73023,0.11732,9.56005,-4.1463,-1.1585,0.7317,static
7676,-0.73023,0.12210,9.57441,-4.1463,-1.1585,0.6707,static
7677,-0.72544,0.10774,9.57202,-4.1463,-1.2195,0.6707,static
7678,-0.71587,0.15323,9.57202,-4.2073,-1.3415,0.4878,static
7679,-0.71108,0.10774,9.55287,-4.3293,-1.3415,0.4878,static
7680,-0.71108,0.13168,9.55526,-4.0854,-1.0976,0.7317,static
7681,-0.74939,0.12210,9.57920,-4.0244,-1.0976,0.7927,static
7682,-0.72544,0.12929,9.55765,-4.2073,-1.2195,0.6098,static
7683,-0.70629,0.11253,9.56244,-4.2683,-1.2195,0.5488,static
7684,-0.72305,0.13168,9.56005,-4.0854,-1.0976,0.6707,static
7685,-0.73023,0.11253,9.56005,-4.0854,-1.0976,0.7317,static
7686,-0.72544,0.12689,9.53850,-4.1463,-1.1585,0.6098,static
7687,-0.72544,0.12450,9.53611,-4.1463,-1.1585,0.6707,static
7688,-0.72065,0.11732,9.55287,-4.1463,-1.0976,0.6707,static
7689,-0.73023,0.12929,9.56244,-4.1463,-1.1585,0.6707,static
7690,-0.72305,0.13168,9.56244,-4.2073,-1.1585,0.6707,static
7691,-0.72544,0.12689,9.56962,-4.2073,-1.1585,0.6707,static
7692,-0.73741,0.12929,9.56962,-4.1463,-1.0976,0.6707,static
7693,-0.73502,0.11732,9.56484,-4.1463,-1.1585,0.6707,static
7694,-0.73023,0.11253,9.55047,-4.1463,-1.1585,0.6707,static
7695,-0.72784,0.13647,9.56962,-4.1463,-1.1585,0.6707,static
7696,-0.73263,0.13408,9.55287,-4.2073,-1.1585,0.6707,static
7697,-0.73263,0.10534,9.56484,-4.2073,-1.1585,0.6707,static
7698,-0.73023,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
7699,-0.73023,0.11732,9.56244,-4.1463,-1.1585,0.6707,static
7700,-0.73502,0.12689,9.55287,-4.1463,-1.1585,0.6707,static
7701,-0.72544,0.11492,9.56244,-4.2073,-1.1585,0.6098,static
7702,-0.70868,0.11732,9.56244,-4.2073,-1.2195,0.6098,static
7703,-0.73502,0.12450,9.55287,-4.0244,-1.1585,0.7927,static
7704,-0.73981,0.11732,9.59596,-4.0854,-1.0366,0.7317,static
7705,-0.72544,0.11971,9.57441,-4.2683,-1.1585,0.5488,static
7706,-0.72784,0.13168,9.54808,-4.2073,-1.2195,0.6098,static
7707,-0.73023,0.12450,9.57202,-4.1463,-1.0366,0.7317,static
7708,-0.73502,0.12450,9.57920,-4.2073,-1.0976,0.6707,static
7709,-0.74220,0.13408,9.54808,-4.1463,-1.2195,0.6098,static
7710,-0.73263,0.11971,9.57441,-4.1463,-1.0976,0.6707,static
7711,-0.72544,0.11971,9.57920,-4.1463,-1.0976,0.6707,static
7712,-0.72065,0.13647,9.56005,-4.1463,-1.2195,0.6707,static
7713,-0.70390,0.12210,9.56962,-4.2073,-1.1585,0.6707,static
7714,-0.71826,0.11732,9.57920,-4.1463,-1.1585,0.6707,static
7715,-0.73263,0.13168,9.55287,-4.0854,-1.1585,0.7317,static
7716,-0.72544,0.12210,9.57441,-4.2073,-1.1585,0.6707,static
7717,-0.72544,0.12450,9.57441,-4.2073,-1.1585,0.6098,static
7718,-0.72784,0.13647,9.55287,-4.1463,-1.2195,0.6098,static
7719,-0.72784,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
7720,-0.73502,0.12450,9.55526,-4.1463,-1.0976,0.7317,static
7721,-0.72784,0.12450,9.55047,-4.2073,-1.1585,0.6707,static
7722,-0.72544,0.12210,9.56005,-4.2073,-1.1585,0.6707,static
7723,-0.74220,0.13168,9.56244,-4.1463,-1.1585,0.6707,static
7724,-0.72544,0.11732,9.58160,-4.2073,-1.1585,0.6707,static
7725,-0.71826,0.11253,9.57202,-4.2073,-1.1585,0.6098,static
7726,-0.73023,0.13886,9.55287,-4.0854,-1.1585,0.7317,static
7727,-0.73263,0.11732,9.57681,-4.1463,-1.0976,0.7317,static
7728,-0.72305,0.12450,9.56484,-4.2073,-1.1585,0.6098,static
7729,-0.72544,0.12210,9.55047,-4.2073,-1.2195,0.6098,static
7730,-0.73502,0.11253,9.57441,-4.1463,-1.0976,0.6707,static
7731,-0.73981,0.13168,9.57202,-4.1463,-1.1585,0.6707,static
7732,-0.73502,0.12210,9.54329,-4.1463,-1.1585,0.6707,static
7733,-0.73981,0.12210,9.56962,-4.1463,-1.0976,0.7317,static
7734,-0.73263,0.12689,9.57202,-4.2073,-1.2195,0.6098,static
7735,-0.73741,0.12450,9.55047,-4.1463,-1.2195,0.6098,static
7736,-0.73502,0.12450,9.57202,-4.1463,-1.0976,0.7317,static
7737,-0.73263,0.12929,9.56962,-4.1463,-1.1585,0.6707,static
7738,-0.73741,0.12929,9.55765,-4.1463,-1.2195,0.6707,static
7739,-0.73502,0.11732,9.57681,-4.2073,-1.0976,0.6707,static
7740,-0.73263,0.12210,9.58399,-4.2073,-1.1585,0.6098,static
7741,-0.73502,0.12689,9.55526,-4.2073,-1.2195,0.6098,static
7742,-0.73741,0.11971,9.56962,-4.1463,-1.1585,0.6707,static
7743,-0.73502,0.11732,9.57920,-4.2073,-1.0976,0.6707,static
7744,-0.72544,0.13647,9.56244,-4.2073,-1.1585,0.6098,static
7745,-0.73023,0.12929,9.55765,-4.1463,-1.1585,0.6707,static
7746,-0.73263,0.11732,9.57920,-4.1463,-1.0976,0.6707,static
7747,-0.73263,0.12689,9.57202,-4.1463,-1.1585,0.6707,static
7748,-0.73023,0.12689,9.54808,-4.1463,-1.1585,0.6098,static
7749,-0.73502,0.12210,9.56484,-4.1463,-1.0976,0.6707,static
7750,-0.73023,0.11732,9.55526,-4.1463,-1.1585,0.6707,static
7751,-0.73023,0.12689,9.54329,-4.1463,-1.1585,0.6707,static
7752,-0.73502,0.13408,9.55287,-4.1463,-1.1585,0.6707,static
7753,-0.73502,0.12689,9.55765,-4.1463,-1.1585,0.6707,static
7754,-0.72784,0.11732,9.57441,-4.2073,-1.2195,0.6098,static
7755,-0.72784,0.12210,9.57920,-4.2073,-1.1585,0.6707,static
7756,-0.72784,0.11253,9.57920,-4.1463,-1.1585,0.6707,static
7757,-0.73263,0.12689,9.57681,-4.1463,-1.1585,0.6707,static
7758,-0.72544,0.12689,9.55526,-4.2073,-1.1585,0.6707,static
7759,-0.72065,0.11971,9.56005,-4.2073,-1.1585,0.6707,static
7760,-0.73502,0.12210,9.56244,-4.1463,-1.1585,0.7317,static
