timestamp,ax,ay,az,gx,gy,gz,label,subject_id
1900,0.31364,0.24181,9.62469,-4.5122,-1.4024,0.7927,+Z_down,CALIB
1920,0.32561,0.23224,9.61511,-4.5732,-1.8293,1.0976,+Z_down,CALIB
1940,0.34477,0.21787,9.59596,-4.5732,-1.7073,1.2805,+Z_down,CALIB
1960,0.35434,0.22027,9.60793,-4.3902,-1.4024,1.0976,+Z_down,CALIB
1980,0.34477,0.23463,9.6199,-4.3902,-1.0976,0.7927,+Z_down,CALIB
2000,0.29688,0.22984,9.63906,-4.5122,-0.9146,0.6707,+Z_down,CALIB
2020,0.27773,0.21069,9.61272,-4.5732,-1.1585,0.6707,+Z_down,CALIB
2040,0.35434,0.19393,9.58399,-4.5732,-1.5244,0.6707,+Z_down,CALIB
2060,0.38307,0.19393,9.5792,-4.3293,-1.4024,0.7317,+Z_down,CALIB
2080,0.35913,0.2083,9.60314,-3.9634,-0.7317,1.0366,+Z_down,CALIB
2100,0.30885,0.22505,9.61511,-3.7805,0.0,1.5244,+Z_down,CALIB
2120,0.31843,0.22505,9.61511,-3.7195,-0.1829,1.8293,+Z_down,CALIB
2140,0.35913,0.22505,9.60793,-3.7195,-0.3659,1.8902,+Z_down,CALIB
2160,0.33998,0.23224,9.59117,-3.6585,-0.122,1.7073,+Z_down,CALIB
2180,0.31125,0.25139,9.62708,-3.6585,0.061,1.4024,+Z_down,CALIB
2200,0.2873,0.23942,9.61272,-3.7805,-0.1829,1.3415,+Z_down,CALIB
2220,0.28012,0.23224,9.62469,-3.7805,-0.4268,1.2195,+Z_down,CALIB
2240,0.27773,0.25139,9.62948,-3.8415,-0.6098,1.0366,+Z_down,CALIB
2260,0.25379,0.28252,9.67497,-4.0244,-0.7317,0.9146,+Z_down,CALIB
2280,0.26815,0.26097,9.63427,-4.4512,-0.9756,0.8537,+Z_down,CALIB
2300,0.32082,0.22745,9.56723,-4.6341,-1.4634,0.7927,+Z_down,CALIB
2320,0.32801,0.21308,9.5816,-4.3293,-1.7073,1.0366,+Z_down,CALIB
2340,0.30646,0.21548,9.62708,-4.0244,-1.3415,1.2195,+Z_down,CALIB
2360,0.26097,0.23224,9.65342,-3.9634,-1.2195,1.1585,+Z_down,CALIB
2380,0.29688,0.24421,9.64145,-4.0854,-1.4634,1.0366,+Z_down,CALIB
2400,0.32561,0.2466,9.5816,-4.2683,-1.5854,1.0366,+Z_down,CALIB
2420,0.33758,0.2466,9.59357,-4.2073,-1.4634,1.1585,+Z_down,CALIB
2440,0.31125,0.249,9.6223,-4.1463,-1.2195,1.0976,+Z_down,CALIB
2460,0.30646,0.249,9.65821,-4.2073,-1.0976,0.7927,+Z_down,CALIB
2480,0.27054,0.25139,9.63906,-4.4512,-1.1585,0.7927,+Z_down,CALIB
2500,0.2897,0.249,9.61272,-4.5732,-1.4634,1.0366,+Z_down,CALIB
2520,0.31364,0.22984,9.60793,-4.5122,-1.9512,1.0976,+Z_down,CALIB
2540,0.36871,0.21787,9.59357,-4.3902,-1.8293,0.7927,+Z_down,CALIB
2560,0.33758,0.23463,9.59357,-4.0854,-1.4024,0.9146,+Z_down,CALIB
2580,0.27773,0.25618,9.65103,-3.9024,-1.0366,1.2195,+Z_down,CALIB
2600,0.26097,0.2466,9.64624,-4.1463,-0.9756,1.3415,+Z_down,CALIB
2620,0.31843,0.22505,9.60554,-4.3293,-1.4024,1.5244,+Z_down,CALIB
2640,0.38307,0.21787,9.56723,-4.1463,-1.7073,2.0732,+Z_down,CALIB
2660,0.36631,0.23463,9.58399,-3.7805,-1.3415,2.1341,+Z_down,CALIB
2680,0.29449,0.24421,9.62469,-3.5976,-0.5488,1.6463,+Z_down,CALIB
2700,0.27773,0.24421,9.62708,-3.5366,-0.4268,1.0366,+Z_down,CALIB
2720,0.29688,0.26576,9.64624,-3.5976,-0.4268,1.0366,+Z_down,CALIB
2740,0.29449,0.28252,9.663,-3.7805,-0.7927,1.4024,+Z_down,CALIB
